 state, state2, stfips, zip, region, typebldg, floor, room, basement, windoor, rep, stratum, wave, starttm, stoptm, startdt, stopdt, activity, pcterr, adjwt, dupflag, zipflag, cntyfips, county
MO,MO,29,65652,5,1,0,4,Y, ,3,2,40,1115,1115,11288,11488,5.7,6.7,426.798855,0,0,225,WEBSTER             
MO,MO,29,65652,5,1,1,5,N, ,5,2,30,2000,2000,22388,22588,0.3,0,430.944809,0,0,225,WEBSTER             
MO,MO,29,65652,5,1,0,2,Y, ,5,2,1,1115,1115,31088,31288,1.5,13.5,430.944809,0,0,225,WEBSTER             
MO,MO,29,65706,5,1,0,4,Y, ,1,2,21,1800,1820,122187,122387,1.4,26.9,443.843704,0,0,225,WEBSTER             
MO,MO,29,65706,5,1,0,4,Y, ,1,2,33,1000,702,12288,12588,2.3,8.1,443.843704,0,0,225,WEBSTER             
MO,MO,29,65706,5,0,0,0, , ,2,2,53,1230,1230,12888,13088,0.3,0,438.808346,0,0,225,WEBSTER             
MO,MO,29,65706,5,1,1,1,N, ,3,2,81,705,710,22088,22288,0.9,21.3,426.798855,0,0,225,WEBSTER             
MO,MO,29,65706,5,1,1,1,N, ,5,2,93,1100,1105,32888,33088,0.2,0,430.944809,0,0,225,WEBSTER             
MO,MO,29,65706,5,1,1,2,N, ,1,2,4,2022,1058,30388,30388,1,25.5,443.843704,0,0,225,WEBSTER             
MO,MO,29,65713,5,1,1,3,N, ,1,2,80,650,650,21588,21788,0.8,22.7,443.843704,0,0,225,WEBSTER             
MO,MO,29,65713,5,1,1,2,Y, ,2,2,4,1700,1715,31288,31488,0.7,26.5,438.808346,0,0,225,WEBSTER             
MO,MO,29,65742,5,1,1,1,N, ,4,2,51,1030,1045,12888,13088,0.4,0,447.627412,0,0,225,WEBSTER             
MO,MO,29,65746,5,1,1,1,N, ,4,2,68,1000,1000,21288,21488,3.5,29.3,447.627412,0,0,225,WEBSTER             
MO,MO,29,65746,5,1,1,3,N, ,1,2,96,2301,2300,41088,41288,0.5,0,443.843704,0,0,225,WEBSTER             
MO,MO,29,64456,1,1,0,4,Y, ,4,2,71,915,915,21188,21388,0.9,29.7,447.627412,0,0,227,WORTH               
MO,MO,29,64456,1,1,0,2,Y, ,1,2,4,1230,1237,30388,31188,1,23.5,443.843704,0,0,227,WORTH               
MO,MO,29,65660,6,1,1,3,N, ,5,2,72,800,800,22288,22488,1.6,12.1,430.944809,0,0,229,WRIGHT              
MO,MO,29,65662,6,1,0,4,Y, ,2,2,97,1500,1500,40488,40488,1.3,23.2,438.808346,0,0,229,WRIGHT              
MO,MO,29,65667,6,1,1,1,N, ,4,2,58,800,800,20288,21088,0.7,42.7,447.627412,0,0,229,WRIGHT              
MO,MO,29,65704,6,1,0,2,Y, ,2,2,88,1825,1930,21988,22188,0.8,19.9,438.808346,0,0,229,WRIGHT              
MO,MO,29,65711,6,1,1,1,N, ,1,2,24,1830,1830,121987,122187,0.3,0,443.843704,0,0,229,WRIGHT              
MO,MO,29,65711,6,1,0,4,Y, ,4,2,25,1135,1230,10188,10188,2.7,7.2,447.627412,0,0,229,WRIGHT              
MO,MO,29,65717,6,1,1,3,N, ,5,2,77,1700,2200,21188,21388,0.5,0,430.944809,0,0,229,WRIGHT              
ND,ND,38,58624,1,1,1,3,Y, ,4,1,63,0,0,30388,30388,6.3,5.8,48.849606,0,0,1,ADAMS               
ND,ND,38,58637,1,1,0,4,Y, ,2,1,50,730,730,22988,30388,3.3,7.2,57.057387,0,0,1,ADAMS               
ND,ND,38,58639,1,1,0,4,Y, ,5,1,28,1130,1130,20288,21188,7.9,5.6,48.82277,0,0,1,ADAMS               
ND,ND,38,58639,1,1,0,2,Y, ,5,1,25,1830,1830,21288,21488,11.3,4,48.82277,0,0,1,ADAMS               
ND,ND,38,58639,1,1,1,1, , ,5,1,33,1330,1330,22788,22988,9.1,3.8,48.82277,0,0,1,ADAMS               
ND,ND,38,58639,1,1,0,2,Y, ,4,1,52,2130,2130,22688,22888,13.6,3.1,48.849606,0,0,1,ADAMS               
ND,ND,38,58639,1,1,1,3,Y, ,2,1,49,1800,1800,22588,22788,2.8,11.6,57.057387,0,0,1,ADAMS               
ND,ND,38,58639,1,1,0,1,Y, ,4,1,78,830,830,22788,22988,5.1,4.6,48.849606,0,0,1,ADAMS               
ND,ND,38,58639,1,1,0,4,Y, ,4,1,72,1130,1130,30388,30388,5.1,5.6,48.849606,0,0,1,ADAMS               
ND,ND,38,58639,1,1,0,4,Y, ,5,1,52,2100,2200,30388,30388,27.8,2.2,48.82277,0,0,1,ADAMS               
ND,ND,38,58639,1,1,0,4,Y, ,5,1,68,1100,1100,30388,30388,9,4.4,48.82277,0,0,1,ADAMS               
ND,ND,38,58639,1,1,1,5,N, ,1,1,67,1100,1100,22788,22988,3.2,6.3,52.791451,0,0,1,ADAMS               
ND,ND,38,58639,1,1,0,2,N, ,2,1,66,800,800,30388,30388,7.3,5.2,57.057387,0,0,1,ADAMS               
ND,ND,38,58639,1,1,0,4,Y, ,3,1,69,1700,1700,30388,30388,24.1,2.4,47.1,0,0,1,ADAMS               
ND,ND,38,58639,1,1,0,2,Y, ,4,1,43,2000,2030,40488,40488,6.4,5.3,48.849606,0,0,1,ADAMS               
ND,ND,38,58639,1,0,0,0, , ,1,1,89,930,935,31388,31588,5.6,5.4,52.791451,0,0,1,ADAMS               
ND,ND,38,58639,1,1,0,2,Y, ,4,1,90,1100,1230,31188,31388,2.4,10.1,48.849606,0,0,1,ADAMS               
ND,ND,38,58639,1,1,0,3,Y, ,1,1,85,1755,1755,31488,31688,6.6,5.8,52.791451,0,0,1,ADAMS               
ND,ND,38,58639,1,1,0,4,Y, ,5,1,85,1210,2200,31088,31288,2.7,9.4,48.82277,0,0,1,ADAMS               
ND,ND,38,58639,1,1,0,4,Y, ,1,1,3,1600,1600,31588,31788,13.7,3.5,52.791451,0,0,1,ADAMS               
ND,ND,38,58639,1,1,0,2,Y, ,4,1,8,2200,700,31588,31888,8,4.5,48.849606,0,0,1,ADAMS               
ND,ND,38,58649,1,1,0,1,Y, ,1,1,32,1900,1900,22688,22888,8.9,3.6,52.791451,0,0,1,ADAMS               
ND,ND,38,58650,1,1,0,4,Y, ,3,1,87,700,800,30388,31188,24,2.1,47.1,0,0,1,ADAMS               
ND,ND,38,58031,4,1,1,0,Y, ,3,5,75,938,938,22788,22988,4.3,5.9,216.325735,0,0,3,BARNES              
ND,ND,38,58063,4,1,0,2,Y, ,3,3,21,1730,1730,21488,21688,1.7,17.6,108.80514,0,0,3,BARNES              
ND,ND,38,58063,4,1,1,3,Y, ,1,5,29,1840,2040,21988,22188,4,5.9,213.764181,0,0,3,BARNES              
ND,ND,38,58071,4,1,0,5,Y, ,3,3,56,945,1015,30388,30388,10.4,3.9,108.80514,0,0,3,BARNES              
ND,ND,38,58072,4,1,0,4,Y, ,1,3,30,2200,2200,21588,21788,6.5,5.7,102.850043,0,0,3,BARNES              
ND,ND,38,58072,4,1,0,4,Y, ,4,3,35,2100,2100,30388,30388,0.9,25,109.027016,0,0,3,BARNES              
ND,ND,38,58072,4,1,0,4,Y, ,5,3,39,1300,1300,22288,22488,5.8,5.9,110.443743,0,0,3,BARNES              
ND,ND,38,58072,4,1,0,1,Y, ,4,3,37,1030,1030,22788,22988,5.6,4.3,109.027016,0,0,3,BARNES              
ND,ND,38,58072,4,1,0,1,Y, ,5,3,31,1730,2030,31388,31588,6.9,6.6,110.443743,0,0,3,BARNES              
ND,ND,38,58072,4,1,0,2,Y, ,3,3,36,1100,1100,22788,22988,7.8,3.8,108.80514,0,0,3,BARNES              
ND,ND,38,58072,4,1,0,2,Y, ,4,3,38,830,830,22888,30388,2.2,10.5,109.027016,0,0,3,BARNES              
ND,ND,38,58072,4,1,0,2,Y, ,3,3,37,1610,1730,22988,30388,5.2,6.9,108.80514,0,0,3,BARNES              
ND,ND,38,58072,4,1,0,3,Y, ,4,3,52,1445,1445,22688,22888,4.2,6.3,109.027016,0,0,3,BARNES              
ND,ND,38,58072,4,1,0,4,Y, ,1,3,51,915,920,22788,22988,15.5,2.5,102.850043,0,0,3,BARNES              
ND,ND,38,58072,4,1,1,3,Y, ,2,3,45,800,805,30388,30388,6.8,5.9,106.261173,0,0,3,BARNES              
ND,ND,38,58072,4,1,1,1,N, ,2,3,41,900,930,30388,30388,5.4,7.1,106.261173,0,0,3,BARNES              
ND,ND,38,58072,4,1,0,2,Y, ,3,3,74,1315,1315,22788,22988,6.5,4.5,108.80514,0,0,3,BARNES              
ND,ND,38,58072,4,1,0,2,Y, ,2,3,56,1800,2000,22988,30388,5.3,6.8,106.261173,0,0,3,BARNES              
ND,ND,38,58072,4,1,0,2,Y, ,5,3,70,1030,1035,30388,30388,6,5.2,110.443743,0,0,3,BARNES              
ND,ND,38,58072,4,1,0,7,Y, ,4,3,64,1225,1225,30388,30388,22.3,2.4,109.027016,0,0,3,BARNES              
ND,ND,38,58072,4,1,0,7,Y, ,1,3,68,1200,1230,30388,30388,23.3,2.9,102.850043,0,0,3,BARNES              
ND,ND,38,58072,4,1,0,2,Y, ,2,3,64,750,801,31488,31688,6.5,6.3,106.261173,0,0,3,BARNES              
ND,ND,38,58072,4,1,0,2,Y, ,3,3,41,2100,2100,30388,30388,1.9,11.2,108.80514,0,0,3,BARNES              
ND,ND,38,58072,4,1,0,4,Y, ,4,3,85,1619,1600,30388,30388,11.7,5.8,109.027016,0,0,3,BARNES              
ND,ND,38,58072,4,2,1,1,N, ,3,3,79,920,920,31588,31688,1.8,26.3,108.80514,0,0,3,BARNES              
ND,ND,38,58072,4,1,0,4,Y, ,1,3,78,845,900,31488,31688,4,9,102.850043,0,0,3,BARNES              
ND,ND,38,58072,4,1,0,4,Y, ,1,3,2,1230,1045,31688,31988,5.8,4.3,102.850043,0,0,3,BARNES              
ND,ND,38,58072,4,1,0,7,Y, ,2,3,4,1330,1330,32388,32588,44.1,1.5,106.261173,0,0,3,BARNES              
ND,ND,38,58072,4,2,1,3,Y, ,5,3,6,1130,1130,31688,31888,6.7,4.2,110.443743,0,0,3,BARNES              
ND,ND,38,58072,4,1,1,3,Y, ,4,4,8,1100,1100,31788,31988,0.9,21.2,183.827931,0,0,3,BARNES              
ND,ND,38,58429,4,1,0,4,Y, ,4,3,59,2230,2300,22888,30388,5.6,4.6,109.027016,0,0,3,BARNES              
ND,ND,38,58448,4,1,0,4,Y, ,5,5,61,2100,2100,30388,30388,7.1,5.2,199.796108,0,0,3,BARNES              
ND,ND,38,58461,4,1,0,2,Y, ,2,3,45,800,820,30388,30388,12,3.8,106.261173,0,0,3,BARNES              
ND,ND,38,58461,4,1,0,4,Y, ,1,3,59,1201,1204,22888,30388,2.9,8.6,102.850043,0,0,3,BARNES              
ND,ND,38,58461,4,1,0,4,Y, ,3,3,77,1150,1100,30388,31188,2.5,13.9,108.80514,0,0,3,BARNES              
ND,ND,38,58479,4,1,0,2,Y, ,1,3,52,700,700,22588,22788,19.1,2.1,102.850043,0,0,3,BARNES              
ND,ND,38,58480,4,1,0,4,Y, ,3,3,62,900,900,22788,22988,8.7,3.8,108.80514,0,0,3,BARNES              
ND,ND,38,58492,4,1,0,1,Y, ,2,3,71,800,800,22788,22988,4.4,5.8,106.261173,0,0,3,BARNES              
ND,ND,38,58332,6,1,0,3,Y, ,2,4,36,800,800,22888,30388,32.7,1.5,204.495206,0,0,5,BENSON              
ND,ND,38,58332,6,1,0,2,Y, ,4,4,68,900,900,30388,30388,7.8,7.4,183.827931,0,0,5,BENSON              
ND,ND,38,58346,6,2,0,0,Y, ,1,4,45,900,1000,31188,31388,1.4,14.2,173.808528,0,0,5,BENSON              
ND,ND,38,58348,6,1,0,4,Y, ,1,4,34,1100,1100,31088,31288,1.5,17.2,173.808528,0,0,5,BENSON              
ND,ND,38,58351,6,1,0,4,Y, ,2,4,48,1515,1615,22788,22988,4.4,4.7,204.495206,0,0,5,BENSON              
ND,ND,38,58381,6,1,0,4,Y, ,1,4,1,900,900,31688,31888,1.6,14.5,173.808528,0,0,5,BENSON              
ND,ND,38,58386,6,1,0,4,Y, ,4,4,43,800,800,22988,30388,3.9,6.1,183.827931,0,0,5,BENSON              
ND,ND,38,58636,6,1,0,4,Y, ,3,1,88,900,900,30388,30388,4.6,7.3,47.1,0,0,5,BENSON              
ND,ND,38,58622,1,1,0,4,Y, ,2,1,21,900,900,31188,31388,9.2,3.5,57.057387,0,0,7,BILLINGS            
ND,ND,38,58622,1,1,0,4,Y, ,3,1,35,1930,1930,22388,22588,4.3,6.9,47.1,0,0,7,BILLINGS            
ND,ND,38,58622,1,1,1,3,Y, ,5,1,10,930,915,31588,31788,10.3,4.6,48.82277,0,0,7,BILLINGS            
ND,ND,38,58622,1,1,0,2,Y, ,5,1,6,1015,1015,31588,31788,10.8,3.8,48.82277,0,0,7,BILLINGS            
ND,ND,38,58627,1,2,0,1,Y, ,4,1,21,1530,1530,22388,22588,20.6,3.4,48.849606,0,0,7,BILLINGS            
ND,ND,38,58627,1,1,0,4,Y, ,5,1,44,1900,1900,22488,22688,13.2,3.9,48.82277,0,0,7,BILLINGS            
ND,ND,38,58627,1,1,1,3,Y, ,1,1,55,1120,1120,22788,22988,0.8,29.1,52.791451,0,0,7,BILLINGS            
ND,ND,38,58627,1,1,0,4,Y, ,5,1,79,800,900,31288,31488,7.3,5.6,48.82277,0,0,7,BILLINGS            
ND,ND,38,58627,1,1,1,2,N, ,5,1,84,1330,1500,31088,31288,2.2,10.5,48.82277,0,0,7,BILLINGS            
ND,ND,38,58318,3,1,0,4,Y, ,5,3,26,1905,1905,21588,21788,2.3,13.2,110.443743,0,0,9,BOTTINEAU           
ND,ND,38,58318,3,2,0,4,Y, ,5,3,21,1030,1630,21688,21988,5.3,4.8,110.443743,0,0,9,BOTTINEAU           
ND,ND,38,58318,3,1,0,4,Y, ,4,3,33,2100,2200,30388,31188,11.2,3.7,109.027016,0,0,9,BOTTINEAU           
ND,ND,38,58318,3,1,0,4,Y, ,5,3,36,1830,2000,22288,22488,4,10,110.443743,0,0,9,BOTTINEAU           
ND,ND,38,58318,3,1,0,1,Y, ,4,3,39,1517,1711,22688,22888,7.9,4.1,109.027016,0,0,9,BOTTINEAU           
ND,ND,38,58318,3,1,0,1,Y, ,5,3,31,1730,1730,22688,22888,5.5,4.8,110.443743,1,0,9,BOTTINEAU           
ND,ND,38,58318,3,1,0,4,Y, ,3,3,51,1315,1200,22988,30388,4,6.3,108.80514,0,0,9,BOTTINEAU           
ND,ND,38,58318,3,1,0,1,Y, ,2,3,43,905,905,22988,30388,4.6,5.4,106.261173,0,0,9,BOTTINEAU           
ND,ND,38,58318,3,1,1,3,Y, ,3,3,73,1900,1900,22988,30388,1.7,17.2,108.80514,0,0,9,BOTTINEAU           
ND,ND,38,58318,3,1,0,4,Y, ,3,3,62,1104,1306,30388,30388,4.9,5.8,108.80514,0,0,9,BOTTINEAU           
ND,ND,38,58318,3,1,1,2,Y, ,1,3,86,1000,1000,30388,31188,4.2,6.5,102.850043,0,0,9,BOTTINEAU           
ND,ND,38,58318,3,1,1,1,N, ,3,3,76,1900,1900,31188,31388,3.9,6.5,108.80514,1,0,9,BOTTINEAU           
ND,ND,38,58318,3,1,0,2,Y, ,2,3,9,2130,2135,31888,32088,3.8,8.5,106.261173,0,0,9,BOTTINEAU           
ND,ND,38,58318,3,1,0,1,Y, ,2,3,5,1800,1800,31688,31888,8.7,5.6,106.261173,0,0,9,BOTTINEAU           
ND,ND,38,58360,3,1,0,4,Y, ,5,3,2,1400,1400,31688,31888,1.3,19.4,110.443743,0,0,9,BOTTINEAU           
ND,ND,38,58384,3,1,0,7,Y, ,1,3,57,750,750,30388,30388,4,7.6,102.850043,0,0,9,BOTTINEAU           
ND,ND,38,58384,3,1,1,7,Y, ,3,3,71,2100,1800,32388,32888,2.2,25.5,108.80514,0,0,9,BOTTINEAU           
ND,ND,38,58389,3,1,0,4,Y, ,4,3,78,400,400,30388,30388,4.6,7.5,109.027016,0,0,9,BOTTINEAU           
ND,ND,38,58739,3,1,0,4,Y, ,1,3,45,1100,1100,22888,30388,52.6,1.2,102.850043,0,0,9,BOTTINEAU           
ND,ND,38,58739,3,1,0,4,Y, ,4,3,68,1030,1030,30388,30388,9.7,3.8,109.027016,0,0,9,BOTTINEAU           
ND,ND,38,58750,3,1,0,4,Y, ,3,3,74,1500,1515,41888,42088,5.6,10.3,108.80514,1,0,9,BOTTINEAU           
ND,ND,38,58750,3,1,1,3,N, ,4,3,89,851,857,31388,31588,3.5,7.2,109.027016,0,0,9,BOTTINEAU           
ND,ND,38,58760,3,1,1,3,Y, ,4,3,44,1000,1000,30388,30388,0.3,0,109.027016,0,0,9,BOTTINEAU           
ND,ND,38,58760,3,1,1,3,Y, ,2,3,72,1500,1500,30388,31188,7.5,4.4,106.261173,0,0,9,BOTTINEAU           
ND,ND,38,58761,3,1,0,4,Y, ,1,3,30,2100,2100,21288,21488,6.3,5.4,102.850043,0,0,9,BOTTINEAU           
ND,ND,38,58762,3,1,0,4,Y, ,3,3,84,1200,1200,30388,30388,2.5,8.5,108.80514,1,0,9,BOTTINEAU           
ND,ND,38,58762,3,1,0,4,Y, ,1,3,78,1845,1745,30388,31188,2.8,9.3,102.850043,0,0,9,BOTTINEAU           
ND,ND,38,58783,3,1,0,4,Y, ,2,3,31,1200,1200,31188,31388,5.6,6.1,106.261173,0,0,9,BOTTINEAU           
ND,ND,38,58783,3,1,0,2,Y, ,1,3,32,2000,1730,22588,22888,4.6,5.3,102.850043,0,0,9,BOTTINEAU           
ND,ND,38,58783,3,5,1,3,N, ,2,3,76,1100,1100,30388,31088,1.3,20.1,106.261173,0,0,9,BOTTINEAU           
ND,ND,38,58793,3,1,0,4,Y, ,1,3,31,900,2230,22488,22688,6.8,5.4,102.850043,0,0,9,BOTTINEAU           
ND,ND,38,58793,3,1,0,4,Y, ,4,3,59,900,900,30388,30388,1.8,11.2,109.027016,0,0,9,BOTTINEAU           
ND,ND,38,58793,3,2,0,4,Y, ,2,3,86,1905,1905,30388,31188,1.4,19.7,106.261173,0,0,9,BOTTINEAU           
ND,ND,38,58623,1,1,0,2,Y, ,3,1,30,1305,1310,21588,21788,4.4,8.4,47.1,0,0,11,BOWMAN              
ND,ND,38,58623,1,1,0,2,Y, ,2,1,29,2300,2300,20288,21188,1.8,26.7,57.057387,0,0,11,BOWMAN              
ND,ND,38,58623,1,1,0,7,Y, ,1,1,21,1015,1015,21088,21288,6.9,5.7,52.791451,0,0,11,BOWMAN              
ND,ND,38,58623,1,1,0,4,Y, ,1,1,25,1700,1700,21988,22188,4.4,11,52.791451,0,0,11,BOWMAN              
ND,ND,38,58623,1,1,1,3,N, ,4,1,31,700,1100,22388,22588,0.8,32.6,48.849606,0,0,11,BOWMAN              
ND,ND,38,58623,1,1,0,4,Y, ,4,1,41,830,1000,22888,30388,10.1,3.2,48.849606,0,0,11,BOWMAN              
ND,ND,38,58623,1,1,0,4,Y, ,4,1,49,1315,1335,22488,22688,126.6,0.9,48.849606,2,0,11,BOWMAN              
ND,ND,38,58623,1,1,0,4,Y, ,4,1,48,1600,1730,22888,30388,4.6,5.7,48.849606,1,0,11,BOWMAN              
ND,ND,38,58623,1,1,0,5,Y, ,1,1,46,1800,1800,22888,30388,2.2,10,52.791451,1,0,11,BOWMAN              
ND,ND,38,58623,1,1,0,4,Y, ,4,1,76,700,750,22888,30388,7.6,4.5,48.849606,0,0,11,BOWMAN              
ND,ND,38,58623,1,1,0,7,Y, ,4,1,75,1100,1100,22788,22988,7.1,3.9,48.849606,0,0,11,BOWMAN              
ND,ND,38,58623,1,1,0,4,Y, ,5,1,72,1735,1720,22688,22888,8.7,3.9,48.82277,0,0,11,BOWMAN              
ND,ND,38,58623,1,1,0,2,Y, ,4,1,71,2030,2030,22988,30388,1.4,20.4,48.849606,0,0,11,BOWMAN              
ND,ND,38,58623,1,1,0,4,Y, ,4,1,55,700,1000,31188,31388,5.1,6.1,48.849606,0,0,11,BOWMAN              
ND,ND,38,58623,1,1,0,7,Y, ,5,1,51,1220,2050,30388,31088,4.4,6.7,48.82277,0,0,11,BOWMAN              
ND,ND,38,58623,1,1,0,2,Y, ,2,1,61,700,700,22988,30388,11.2,4.7,57.057387,0,0,11,BOWMAN              
ND,ND,38,58623,1,1,0,4,Y, ,3,1,66,1830,1830,30388,30388,2.4,16.8,47.1,0,0,11,BOWMAN              
ND,ND,38,58623,1,1,1,3,N, ,1,1,84,1250,1830,30388,31088,0.3,0,52.791451,0,0,11,BOWMAN              
ND,ND,38,58623,1,1,0,2,Y, ,5,1,82,1745,1950,30388,31088,7.2,5,48.82277,0,0,11,BOWMAN              
ND,ND,38,58623,1,1,0,4,Y, ,3,1,77,1115,1115,30388,31088,9.8,4.2,47.1,0,0,11,BOWMAN              
ND,ND,38,58623,1,1,0,4,Y, ,1,1,4,700,1000,31588,31888,15.8,2.3,52.791451,0,0,11,BOWMAN              
ND,ND,38,58649,1,1,0,1,Y, ,3,1,60,1000,1015,30388,30388,9,4.3,47.1,0,0,11,BOWMAN              
ND,ND,38,58651,1,1,1,0,Y, ,4,1,25,900,900,22288,22488,11.3,2.8,48.849606,0,0,11,BOWMAN              
ND,ND,38,58651,1,1,0,7,Y, ,3,1,54,715,1730,30388,30388,3.8,7.2,47.1,0,0,11,BOWMAN              
ND,ND,38,58651,1,1,0,4,Y, ,3,1,84,700,750,31288,31488,2.9,7.9,47.1,0,0,11,BOWMAN              
ND,ND,38,58653,1,1,1,3,N, ,2,1,38,1000,1000,22388,22588,2,13.5,57.057387,0,0,11,BOWMAN              
ND,ND,38,58653,1,1,0,2,Y, ,2,1,52,2200,2200,22488,22688,29.2,1.9,57.057387,0,0,11,BOWMAN              
ND,ND,38,58653,1,1,0,1,Y, ,1,1,49,900,900,30388,30388,9.6,4.4,52.791451,0,0,11,BOWMAN              
ND,ND,38,58653,1,1,1,3,N, ,3,1,53,1200,1200,32188,32388,6.1,5.9,47.1,0,0,11,BOWMAN              
ND,ND,38,58653,1,1,0,2,Y, ,5,1,88,630,620,31488,31688,6.6,6,48.82277,0,0,11,BOWMAN              
ND,ND,38,58653,1,1,0,4,Y, ,3,1,74,1400,1410,32088,32288,8.6,5.4,47.1,0,0,11,BOWMAN              
ND,ND,38,58721,5,1,0,4,Y, ,5,4,28,1400,1415,21588,21788,3.5,8.9,182.273588,0,0,13,BURKE               
ND,ND,38,58721,5,1,0,4,Y, ,3,4,38,1730,1730,22188,22388,2.7,8.1,192.263881,0,0,13,BURKE               
ND,ND,38,58773,5,1,0,4,Y, ,4,4,64,2230,1820,30388,30388,2.6,10.5,183.827931,0,0,13,BURKE               
ND,ND,38,58788,5,1,0,4,Y, ,1,3,34,1500,1440,30388,30388,1.4,16.2,102.850043,0,0,13,BURKE               
ND,ND,38,58301,5,1,0,2,Y, ,5,5,61,900,900,30388,30388,6,5.9,199.796108,0,0,15,BURLEIGH            
ND,ND,38,58477,5,1,0,4,Y, ,1,3,76,1300,1300,22988,30388,11,3,102.850043,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,2,Y, ,3,5,28,1800,2200,20288,21188,3.6,10,216.325735,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,1, , ,2,5,22,730,1800,21088,21288,9.3,5.7,193.507396,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,2,Y, ,1,2,26,720,1800,21688,21888,3.6,6.9,62.803988,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,4,Y, ,3,5,30,0,0,21488,21688,2.9,9.4,216.325735,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,2,Y, ,1,5,30,1830,1830,21088,21288,10.3,3.5,213.764181,0,0,15,BURLEIGH            
ND,ND,38,58501,5,0,0,0, , ,1,5,27,1800,1800,20288,20288,8.9,8.8,213.764181,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,2,Y, ,2,5,28,2000,2000,21288,21488,6.5,4.7,193.507396,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,2,Y, ,4,5,35,1700,1700,22088,22288,3.7,10.4,218.337854,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,2,Y, ,5,5,40,1800,1200,22288,22588,4.1,36.5,199.796108,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,4,Y, ,2,5,37,2300,2300,22988,30388,2.5,11.9,193.507396,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,4,Y, ,5,5,32,630,630,22488,22688,7.7,4.4,199.796108,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,7,Y, ,1,5,39,1400,1030,22988,30388,3,10.7,213.764181,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,4,Y, ,3,5,39,2000,2000,22688,22888,5.4,4.7,216.325735,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,2,Y, ,3,5,31,1430,1435,22388,22588,2.8,9.6,216.325735,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,4,Y, ,5,5,53,1730,1530,30388,31388,2.9,9.6,199.796108,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,1,2,Y, ,2,5,48,700,700,22688,22888,1.6,14.4,193.507396,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,7,Y, ,5,5,49,1800,1800,22488,22788,8.3,4,199.796108,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,2,Y, ,1,5,42,1200,1200,22888,30388,3.7,11.2,213.764181,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,1,3,Y, ,2,5,41,1700,2030,31088,31288,4,8.2,193.507396,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,4,Y, ,3,5,50,2000,2000,22688,22888,4.5,5.9,216.325735,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,4,Y, ,4,5,48,1700,1730,22588,22788,4.9,6.5,218.337854,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,2,Y, ,5,5,46,1900,2200,41588,41788,1.1,17.9,199.796108,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,1,Y, ,1,5,49,2100,2300,22888,30388,3.3,7.5,213.764181,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,4,Y, ,3,2,45,730,730,22988,30388,32.1,1.6,55.901129,0,0,15,BURLEIGH            
ND,ND,38,58501,5,5,0,7,Y, ,5,5,75,1444,1445,22888,30388,3.6,7.4,199.796108,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,2,N, ,3,5,75,2130,2130,22988,30388,1.3,19.6,216.325735,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,4,Y, ,2,5,80,2100,2100,30388,30388,7.6,6.1,193.507396,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,2,Y, ,5,5,78,1935,2150,22688,22888,3,8.9,199.796108,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,2,Y, ,4,5,77,1300,1225,22988,30388,1.8,9.7,218.337854,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,2, , ,1,5,74,1815,1215,22888,30388,3.7,6.7,213.764181,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,1,Y, ,4,5,78,700,700,30388,30388,3.6,8.4,218.337854,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,3,Y, ,3,5,77,1400,1430,22888,30388,4,49.9,216.325735,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,1,Y, ,3,3,78,1600,1600,22788,22988,2.7,8.8,108.80514,0,0,15,BURLEIGH            
ND,ND,38,58501,5,1,0,2,Y, ,2,5,51,1900,1900,22888,30388,4.2,9.9,193.507396,0,0,15,BURLEIGH            
